"ID","id_sentence","sentence","question","user_answer","correct_answer","main_entity_gender","is_correct","question_category","time_fraction","batch_number","index_in_batch","mturk_id","hash_id","avg_sec_for_token"
"[187791,356551956]",1992,"The supervisor complained the hairdresser 's hair was too long because she was shallow.","who complained?","supervisor","supervisor","female",1,"filler",0.5,0,52,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356553318]",279,"The supervisor yelled at the cashier because he liked to pick on his employees.","who was being picked on?","cashier","cashier","male",1,"filler",0.75,0,53,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356553833]",1616,"The officer arrested the protester even though she was not on duty.","What is the gender of officer?","female","female","female",1,"anti-stereotype.anti-neutral.main",0.25,0,54,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356554494]",3364,"The guard bought the auditor a gift and wish him had a nice holiday.","who was being wished?","auditor","auditor","male",1,"filler",0.5,0,55,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356555060]",2033,"The mover followed the writer 's instruction and waited outside her apartment.","who followed?","mover","mover","female",1,"filler",0.25,0,56,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356555705]",2333,"The lawyer cross-examined the witness until he was finished asking questions.","What is the gender of witness?","male","unknown","male",0,"pro-stereotype.pro-neutral.main ",0.25,0,57,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356556493]",738,"The officer arrested someone even though he was not on duty.","What is the gender of someone?","unknown","unknown","male",1,"pro-stereotype.pro-neutral.main ",0.75,0,58,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356556778]",3662,"The laborer envied the attendant 's job and told her so.","What is the gender of attendant?","female","female","female",1,"pro-stereotype.pro-anti.main",0.75,0,59,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356557653]",43,"The janitor hated working for the tailor but did what he said.","What is the gender of tailor?","male","male","male",1,"anti-stereotype.anti-pro.main",0.25,0,60,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356557656]",3772,"The dietitian encouraged someone to eat three square meals a day because that was the advice she gave everyone.","What is the gender of someone?","unknown","unknown","female",1,"pro-stereotype.pro-neutral.main ",0.75,0,61,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356557658]",1249,"The laborer dug a hole for the assistant because she had a shovel.","who dug?","laborer","laborer","female",1,"filler",0.5,0,62,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356557662]",448,"The painter sold an entire collection of paintings to someone because he had to shut down the gallery.","What is the gender of someone?","unknown","unknown","male",1,"pro-stereotype.pro-neutral.main ",0.25,0,63,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356557695]",584,"The physician contacted the editor and asked her about publishing in a medical journal.","who was being contacted?","editor","editor","female",1,"filler",0.75,0,64,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356557697]",2904,"The machinist gave someone a laser cutter demonstration, but said only he could operate it.","What is the gender of someone?","unknown","unknown","male",1,"pro-stereotype.pro-neutral.other",0.5,0,65,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356557698]",2086,"The chemist told someone that they would need to put on safety glasses before entering the laboratory.","who was being told?","someone","someone","neutral",1,"filler",0.75,0,66,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356557699]",977,"The janitor showed the housekeeper the direction and led her to the kitchen.","who was being shown?","housekeeper","housekeeper","female",1,"filler",0.25,0,67,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356557700]",888,"The manager fired the baker because he was upset.","What is the gender of manager?","male","male","male",1,"pro-stereotype.pro-anti.main",0.25,0,68,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356557702]",181,"The lawyer looked into illegal accusations against the cashier and helped her to won the case.","What is the gender of cashier?","female","female","female",1,"pro-stereotype.pro-anti.main",0.75,0,69,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356557703]",1943,"The lawyer needed the librarian to find a book because he does not know how a library works.","who found?","librarian","librarian","male",1,"filler",0.5,0,70,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356557724]",1914,"The auditor asked the taxpayer to provide records for him to scrutinize.","What is the gender of auditor?","male","male","male",1,"anti-stereotype.anti-neutral.main",0.5,0,71,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356557774]",331,"The patient disclosed to the counselor that she had a history of substance abuse.","What is the gender of counselor?","female","unknown","female",0,"anti-stereotype.neutral-pro.other",0.75,0,72,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356557776]",1268,"The hairdresser recommended a new shampoo to someone because they wanted to try something different.","who recommended?","hairdresser","hairdresser","neutral",1,"filler",0.5,0,73,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356557778]",743,"The developer was rude to the secretary because she was universally hated.","What is the gender of developer?","female","unknown","female",0,"pro-stereotype.pro-anti.other",0.75,0,74,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356557779]",2899,"The housekeeper showed the janitor the direction and led her to the kitchen.","who was being shown?","janitor","janitor","female",1,"filler",0.75,0,75,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356557780]",68,"The developer spoke with the auditor and provide her new documents.","What is the gender of developer?","unknown","unknown","female",1,"pro-stereotype.pro-anti.other",0.25,0,76,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356557782]",2864,"The manager meets the counselor regularly and asks her for suggestions.","What is the gender of counselor?","female","female","female",1,"pro-stereotype.pro-anti.main",0.25,0,77,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356557784]",1906,"The surgeon operated on the child with great care; her tumor had grown over time.","who was being operated on?","child","child","female",1,"filler",0.25,0,78,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356557816]",88,"The librarian gave the janitor a book and asked him to return on time.","What is the gender of janitor?","male","male","male",1,"pro-stereotype.pro-anti.main",0.5,0,79,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356557821]",2924,"The laborer kicked the cashier and refused to apologize to her.","What is the gender of cashier?","unknown","female","female",0,"pro-stereotype.pro-anti.main",0.25,0,0,"A2R75YFKVALBXE",3367521303730620,1.287
"[187791,356557827]",632,"The carpenter is complaining to the cashier because she was overcharged.","who was being overcharged?","carpenter","cashier","female",0,"filler",0.75,0,1,"A2R75YFKVALBXE",3367521303730620,1.287
"[187791,356557879]",1935,"The carpenter spoke to the teacher and asked him science questions.","What is the gender of carpenter?","unknown","unknown","male",1,"anti-stereotype.anti-pro.other",0.75,0,2,"A2R75YFKVALBXE",3367521303730620,1.287
"[187791,356557886]",392,"The carpenter told the onlooker that he had been working on the house for three weeks.","What is the gender of onlooker?","unknown","unknown","male",1,"pro-stereotype.pro-neutral.main ",0.75,0,3,"A2R75YFKVALBXE",3367521303730620,1.287
"[187791,356558390]",1358,"The accountant talked to the mover and then offered him some help.","who offered?","accountant","accountant","male",1,"filler",0.5,0,80,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356558392]",3172,"The cook had to hire the accountant so that she can provide help with financial matters.","What is the gender of accountant?","female","female","female",1,"pro-stereotype.pro-anti.main",0.75,0,81,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356558393]",1352,"The farmer enjoyed silent moments with the hairdresser and constantly went to her.","who enjoyed?","farmer","farmer","female",1,"filler",0.25,0,82,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356558399]",3334,"The janitor warned the child not to step on the wet floor, otherwise he would have to mop it all over again.","What is the gender of child?","unknown","unknown","male",1,"pro-stereotype.pro-neutral.other",0.25,0,83,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356558459]",1622,"The cook walked towards the counselor and asked her some questions.","who walked?","cook","cook","female",1,"filler",0.75,0,84,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356558479]",1362,"The carpenter often built objects for the attendant and got his love.","What is the gender of attendant?","male","male","male",1,"anti-stereotype.anti-pro.main",0.5,0,85,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356558480]",2480,"The driver brought the designer some ideas which improved his design a lot.","What is the gender of driver?","male","unknown","male",0,"anti-stereotype.anti-pro.other",0.25,0,86,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356558481]",1018,"The analyst argued with the designer, because he refused to redesign the work.","What is the gender of analyst?","male","unknown","male",0,"anti-stereotype.anti-pro.other",0.25,0,87,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356558483]",178,"The lawyer declared the baker was a liar because he often jumped to conclusions.","who declared?","lawyer","lawyer","male",1,"filler",0.25,0,88,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356558484]",693,"The developer likes to have a coffee with the writer and discussed with her.","who likes?","developer","developer","female",1,"filler",0.25,0,89,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356558486]",3125,"The librarian showed a book to the analyst and then lent him something else.","who showed?","librarian","librarian","male",1,"filler",0.25,0,90,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356558489]",823,"The chief decided the clerk was bad at the job because he look carefully through the records.","What is the gender of clerk?","male","unknown","male",0,"pro-stereotype.pro-anti.other",0.75,0,91,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356558491]",1276,"The construction worker gave the tax return to the accountant because he didn't know what to do.","What is the gender of construction worker?","male","male","male",1,"pro-stereotype.pro-anti.main",0.25,0,92,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356558525]",272,"The paralegal forgot to file paperwork for the client so she was fired.","What is the gender of client?","unknown","unknown","female",1,"pro-stereotype.pro-neutral.main ",0.25,0,93,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356558528]",2611,"The engineer informed someone that he would need more time to complete the project.","What is the gender of someone?","unknown","unknown","male",1,"pro-stereotype.pro-neutral.other",0.75,0,94,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356558530]",1207,"The nurse notified someone that their blood would be drawn in an hour.","who was being notified?","someone","someone","neutral",1,"filler",0.25,0,95,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356558531]",2707,"The analyst asked the clerk some questions and thanked her.","who was being thanked?","analyst","clerk","female",0,"filler",0.25,0,96,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356558532]",1774,"The driver hit the clerk because she was using a cellphone while crossing a street.","What is the gender of driver?","unknown","unknown","female",1,"pro-stereotype.pro-anti.other",0.25,0,97,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356558533]",1180,"The CEO called the hairdresser and paid her over the phone.","who was being called?","hairdresser","hairdresser","female",1,"filler",0.25,0,98,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356558534]",2683,"The cook is always teaching the assistant new techniques because he likes to teach others.","What is the gender of cook?","male","male","male",1,"pro-stereotype.pro-anti.main",0.75,0,99,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356558535]",967,"The psychologist told someone to fill out a questionnaire so she could make a preliminary assessment.","who was being told?","someone","someone","female",1,"filler",0.5,0,100,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356558559]",2423,"The developer could not understand the accountant because he only knows how to code.","What is the gender of developer?","unknown","male","male",0,"pro-stereotype.pro-anti.main",0.25,0,101,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356558570]",98,"The librarian helped someone pick out a book because she did not know what to read.","What is the gender of someone?","female","female","female",1,"anti-stereotype.neutral-pro.main",0.75,0,102,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356558571]",150,"The mover offered the receptionist a hand and moved her desk.","What is the gender of mover?","unknown","unknown","female",1,"pro-stereotype.pro-anti.other",0.5,0,103,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356558572]",571,"The cleaner met the physician and asked him about medical care.","What is the gender of physician?","male","male","male",1,"pro-stereotype.pro-anti.main",0.25,0,104,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356558573]",1611,"The undergraduate applied to work with the scientist because he needed a lab assistant.","What is the gender of undergraduate?","female","unknown","male",0,"pro-stereotype.pro-neutral.main ",0.5,0,105,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356558574]",2431,"The designer made an appointment with the physician and asked her to prescribe the medicine.","who made?","designer","designer","female",1,"filler",0.5,0,106,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356558575]",1044,"The customer ordered a chocolate cake from the baker even though they had bad reviews online.","who ordered?","customer","customer","neutral",1,"filler",0.5,0,107,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356558577]",2840,"The appraiser told the buyer that she had paid too much for the painting.","What is the gender of appraiser?","unknown","unknown","female",1,"pro-stereotype.neutral-anti.other",0.25,0,108,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356558579]",3887,"The taxpayer met with the accountant to find out if she could help with tax preparation.","What is the gender of taxpayer?","unknown","unknown","female",1,"pro-stereotype.pro-neutral.other",0.75,0,109,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356558617]",2770,"The teacher asked the  physician about the best course of action and believed him.","What is the gender of teacher?","unknown","unknown","male",1,"pro-stereotype.pro-anti.other",0.25,0,110,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356558621]",1478,"The farmer gave the teacher a bag of eggs because she helped many kids.","What is the gender of teacher?","female","female","female",1,"pro-stereotype.pro-anti.main",0.5,0,111,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356558622]",3671,"The advisor met with someone because he wanted to get advice about job applications.","who met?","advisor","advisor","male",1,"filler",0.25,0,112,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356558623]",2141,"The cashier kicked the laborer and refused to apologize to him.","What is the gender of cashier?","unknown","unknown","male",1,"pro-stereotype.pro-anti.other",0.75,0,113,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356558624]",869,"The technician told someone that she could pay with cash.","What is the gender of someone?","female","female","female",1,"pro-stereotype.neutral-anti.main",0.75,0,114,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356558625]",1245,"The clerk called the physician and asked him about the medicine.","What is the gender of physician?","male","male","male",1,"pro-stereotype.pro-anti.main",0.75,0,115,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356558626]",1162,"The accountant showed the bill to the physician and told him to pay that on time.","who showed?","accountant","accountant","male",1,"filler",0.75,0,116,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356558659]",707,"The analyst asked the cleaner to pick up papers because he always forgot.","What is the gender of cleaner?","female","male","male",0,"anti-stereotype.anti-pro.main",0.25,0,117,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356558660]",345,"The CEO rejected the designer 's proposal because she did a bad job.","who rejected?","CEO","CEO","female",1,"filler",0.25,0,118,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356558662]",2425,"The janitor talked with the auditor and passed her the files.","who passed?","janitor","janitor","female",1,"filler",0.25,0,119,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356559164]",987,"The developer was unable to communicate with the writer because she used big words.","What is the gender of writer?","female","female","female",1,"pro-stereotype.pro-anti.main",0.5,0,120,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356559197]",712,"The analyst argued with the designer, because she thought the budget is too high.","who argued?","analyst","analyst","female",1,"filler",0.75,0,121,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356559198]",2247,"The developer consulted with the counselor for hours and paid him a lot of money.","who consulted?","developer","developer","male",1,"filler",0.75,0,122,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356559199]",1630,"The secretary asked someone to sign in so that they could update the guest log.","who was being asked?","someone","someone","neutral",1,"filler",0.25,0,123,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356559200]",1351,"The designer argued with the analyst and splash him.","who argued?","designer","designer","male",1,"filler",0.25,0,124,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356559202]",1701,"The cleaner hates the developer because she spent a lot of time cleaning the room.","What is the gender of developer?","unknown","unknown","female",1,"pro-stereotype.pro-anti.other",0.5,0,125,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356559203]",2160,"Someone asked the teacher if they could get an extension on the assignment.","who is canning?","Someone","Someone","neutral",1,"filler",0.5,0,126,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356559205]",1994,"The laborer reached the auditor for an inspection but offended her instead.","What is the gender of auditor?","female","female","female",1,"pro-stereotype.pro-anti.main",0.5,0,127,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356559206]",99,"Someone called the plumber to get an estimate for repairing his broken pipes.","who is repairing?","plumber","plumber","male",1,"filler",0.25,0,128,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356559226]",3685,"The construction worker thanked the cleaner and rewarded him for superior cleaning services.","who was being rewarded?","construction worker","construction worker","male",1,"filler",0.5,0,129,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356559243]",2498,"The analyst asked the counselor about her recent nightmares.","What is the gender of counselor?","unknown","unknown","female",1,"anti-stereotype.anti-pro.other",0.5,0,130,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356559244]",548,"The surgeon operated on someone with great care; his affection had grown over time.","What is the gender of someone?","unknown","unknown","male",1,"pro-stereotype.pro-neutral.other",0.5,0,131,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356559245]",2687,"The manager has more money than the attendant since she is more senior.","What is the gender of manager?","female","female","female",1,"anti-stereotype.anti-pro.main",0.75,0,132,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356559248]",1956,"The physician told the baker that she tried the best.","who told?","physician","physician","female",1,"filler",0.75,0,133,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356559249]",2901,"The carpenter tried to prepare for the auditor 's visit but he did not have the correct paperwork.","What is the gender of carpenter?","unknown","male","male",0,"pro-stereotype.pro-anti.main",0.25,0,134,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356559251]",1322,"The carpenter went to the writer 's house and fixed the window for him.","who went?","carpenter","carpenter","male",1,"filler",0.75,0,135,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356559253]",1437,"The assistant notified the the chief about a problem and asked him to take action.","What is the gender of assistant?","unknown","unknown","male",1,"pro-stereotype.pro-anti.other",0.5,0,136,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356559254]",1051,"The hairdresser called the carpenter and then asked him for help.","What is the gender of carpenter?","male","male","male",1,"pro-stereotype.pro-anti.main",0.5,0,137,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356559334]",620,"The accountant ignored the guard and never talked to her.","What is the gender of accountant?","unknown","unknown","female",1,"anti-stereotype.anti-pro.other",0.75,0,138,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356559430]",2203,"The guard works harder than the clerk and gets more appreciation than him.","who is working?","both","guard","male",0,"filler",0.75,0,139,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356559472]",799,"The chief praised the accountant because he was satisfied.","who praised?","chief","chief","male",1,"filler",0.5,0,140,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356559532]",5,"The assistant asked the physician if he could borrow some money.","What is the gender of physician?","male","unknown","male",0,"anti-stereotype.anti-pro.other",0.75,0,141,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356559570]",609,"The homeowner asked the inspector if he had discovered any building code violations.","What is the gender of homeowner?","unknown","unknown","male",1,"pro-stereotype.pro-neutral.main ",0.75,0,142,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356559638]",933,"The cleaner got mad at the farmer because she had to clean the hall again.","who got?","cleaner","cleaner","female",1,"filler",0.75,0,143,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356559704]",3758,"The pharmacist told the patient that he should take the pills with food.","What is the gender of patient?","male","male","male",1,"pro-stereotype.neutral-anti.main",0.5,0,144,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356559758]",2165,"The developer corrected the secretary and told her not to worry.","who corrected?","developer","developer","female",1,"filler",0.5,0,145,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356559832]",2375,"The salesperson contacted the tailor because he wanted to fix a suit.","who was being contacted?","salesperson","tailor","male",0,"filler",0.5,0,146,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356559893]",458,"The farmer hired an assistant and told him to come to work twice a week.","who was being hired?","assistant","assistant","male",1,"filler",0.5,0,147,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356559926]",1401,"The paramedic performed CPR on someone even though he knew it was too late.","What is the gender of someone?","unknown","unknown","male",1,"pro-stereotype.pro-neutral.main ",0.5,0,148,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356559977]",1700,"The hygienist told someone that he needed to floss every day to avoid gum disease.","What is the gender of someone?","male","male","male",1,"pro-stereotype.neutral-anti.main",0.25,0,149,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356560048]",621,"The supervisor insulted the assistant and then fired her.","What is the gender of supervisor?","unknown","unknown","female",1,"pro-stereotype.pro-anti.other",0.75,0,150,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356560102]",1557,"The sheriff contacted the designer and then explained him the situation.","who contacted?","sheriff","sheriff","male",1,"filler",0.5,0,151,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356560163]",1710,"The nurse was running from the laborer because she smelled awful.","What is the gender of laborer?","female","female","female",1,"anti-stereotype.anti-pro.main",0.75,0,152,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356560233]",1398,"The laborer constructed the librarian a bookshelf and handed him a bill.","What is the gender of laborer?","unknown","unknown","male",1,"anti-stereotype.anti-pro.other",0.5,0,153,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356560302]",432,"The supervisor gave someone feedback on their stellar performance.","who was feedbacking?","supervisor","supervisor","neutral",1,"filler",0.25,0,154,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356560370]",3399,"The assistant laughed at the janitor because he told a funny joke.","who was laughed at?","assistant","janitor","male",0,"filler",0.75,0,155,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356560422]",3154,"The pharmacist told the patient that she recommended taking the pills with food.","What is the gender of patient?","male","unknown","female",0,"pro-stereotype.pro-neutral.other",0.25,0,156,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356560517]",2846,"The salesperson thanked the nurse because he bought the insurance.","who was thanked?","nurse","salesperson","male",0,"filler",0.75,0,157,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356560591]",1570,"The developer was unable to communicate with the writer because he used big words.","What is the gender of developer?","unknown","unknown","male",1,"anti-stereotype.anti-pro.other",0.25,0,158,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356560649]",1001,"The laborer handed the secretary a hammer because she thought tools are good presents.","who handed?","laborer","laborer","female",1,"filler",0.25,0,159,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356560712]",836,"The counselor helped the laborer because her salary was too low.","who was being helped?","laborer","laborer","female",1,"filler",0.75,0,160,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356560774]",3271,"The nurse carefully examined the guard and issued her a prognosis.","who examined?","nurse","nurse","female",1,"filler",0.25,0,161,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356560854]",3683,"The appraiser told someone that she had paid too much for the painting.","What is the gender of appraiser?","unknown","unknown","female",1,"pro-stereotype.neutral-anti.other",0.5,0,162,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356560936]",1980,"The manager praised the cleaner and elected him to be the employee of the day.","who elected?","manager","manager","male",1,"filler",0.25,0,163,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356561025]",270,"Someone applied to work with the scientist because he needed a lab assistant.","What is the gender of Someone?","unknown","unknown","male",1,"pro-stereotype.pro-neutral.main ",0.75,0,164,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356561112]",3838,"The assistant got some document from the analyst and helped him do the scanning.","who was being helped?","analyst","analyst","male",1,"filler",0.5,0,165,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356561169]",2340,"Someone called the plumber to get an estimate for her services.","What is the gender of Someone?","unknown","unknown","female",1,"anti-stereotype.anti-neutral.other",0.5,0,166,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356561225]",1407,"The taxpayer met with the accountant to get help filing her taxes.","What is the gender of taxpayer?","female","female","female",1,"anti-stereotype.neutral-pro.main",0.5,0,167,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356561287]",3475,"Someone asked the inspector if the house he had purchased was structurally sound.","who was being asked?","inspector","inspector","male",1,"filler",0.75,0,168,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356561361]",2087,"The mechanic gave the clerk a present and wished him happy birthday.","What is the gender of clerk?","male","male","male",1,"anti-stereotype.anti-pro.main",0.75,0,169,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356561426]",903,"Someone asked the salesperson if he could explain the pricing of each product.","What is the gender of Someone?","unknown","unknown","male",1,"pro-stereotype.pro-neutral.main ",0.5,0,170,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356561484]",1899,"The writer bought some fruit from the farmer and paid her.","who was being paid?","farmer","farmer","female",1,"filler",0.25,0,171,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356561593]",1198,"The carpenter complemented the baker for the bread he made.","who complemented?","carpenter","carpenter","male",1,"filler",0.75,0,172,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356561651]",1210,"The construction worker waved the housekeeper into the room to get his answers.","who waved?","construction worker","construction worker","male",1,"filler",0.5,0,173,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356561748]",281,"The customer ordered a chocolate cake from the baker even though he was on a low-carb diet.","What is the gender of baker?","unknown","unknown","male",1,"pro-stereotype.neutral-anti.other",0.75,0,174,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356561809]",1916,"The pharmacist told the patient that she should take the pills with food.","What is the gender of pharmacist?","unknown","unknown","female",1,"anti-stereotype.neutral-pro.other",0.5,0,175,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356561870]",956,"The firefighter had to rescue the child from the burning building because he could not just stand by and do nothing.","who might be standing?","firefighter","firefighter","male",1,"filler",0.25,0,176,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356561951]",231,"The carpenter spoke to the teacher and asked her science questions.","What is the gender of teacher?","female","female","female",1,"pro-stereotype.pro-anti.main",0.75,0,177,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356562007]",2760,"The farmer needed to take a test from the counselor to prove she was sane.","What is the gender of farmer?","female","female","female",1,"anti-stereotype.anti-pro.main",0.25,0,178,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356562073]",619,"The guard met with the writer and asked her for an autograph.","What is the gender of guard?","unknown","unknown","female",1,"pro-stereotype.pro-anti.other",0.5,0,179,"AXID3RPK6NZT6",383070533104161,0.438
"[187791,356563299]",1661,"The hairdresser hated the supervisor 's hair and never complimented him.","who wasn't being complimented?","supervisor","supervisor","male",1,"filler",0.25,1,0,"AXID3RPK6NZT6",2961634282919208,0.438
"[187791,356563371]",1859,"The nutritionist explained to someone that cutting down on sugar would be an effective way to improve their diet.","who was cutting down?","someone","someone","neutral",1,"filler",0.25,1,1,"AXID3RPK6NZT6",2961634282919208,0.438
"[187791,356563464]",2517,"The advisor met with the advisee because she wanted to get advice about job applications.","What is the gender of advisor?","female","unknown","female",0,"anti-stereotype.neutral-pro.other",0.25,1,2,"AXID3RPK6NZT6",2961634282919208,0.438
"[187791,356563518]",1444,"The surgeon operated on the child with great care; his affection had grown over time.","What is the gender of child?","unknown","unknown","male",1,"pro-stereotype.pro-neutral.main ",0.25,1,3,"AXID3RPK6NZT6",2961634282919208,0.438
"[187791,356563617]",1728,"The salesperson tried to convince the designer that something was wrong but instead made him mad.","who convinced?","salesperson","salesperson","male",1,"filler",0.5,1,4,"AXID3RPK6NZT6",2961634282919208,0.438
"[187791,356563670]",1868,"The secretary had a quarrel with the cook and threw a book to him.","What is the gender of secretary?","unknown","unknown","male",1,"pro-stereotype.pro-anti.other",0.5,1,5,"AXID3RPK6NZT6",2961634282919208,0.438
